case,transition_mode,mixer_method,method,theta,theta_over_pi,beta,beta_over_pi,r,P_valid,P_uniform,delta_theta_pi_vs_exp,delta_beta_pi_vs_exp,delta_r_vs_exp,delta_P_vs_exp,W,valid_windows
07_2d_small_diagonal_block,valid_boundary,rx_all,M1 (sweep),2.617993877991494,0.8333333333333333,0.6544984694978735,0.20833333333333331,27,0.2316685066835152,0.1111111111111111,-0.125,0.08333333333333331,16,0.07686061707431957,9,1
07_2d_small_diagonal_block,valid_boundary,rx_all,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,11,0.09205947057637336,0.1111111111111111,-0.45833333333333326,-0.048605627315890236,0,-0.06274841903282229,9,1
07_2d_small_diagonal_block,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.2490457723982544,0.39758361765043326,1,0.020277777777777763,0.1111111111111111,-0.45833333333333326,0.27258361765043326,-10,-0.1345301118314179,9,1
07_2d_small_diagonal_block,valid_boundary,rx_all,M4 (grad),0.49541360398779055,0.15769504789925515,0.5235987755982988,0.16666666666666666,11,0.10482410313394637,0.1111111111111111,-0.8006382854340781,0.04166666666666666,0,-0.04998378647524927,9,1
07_2d_small_diagonal_block,valid_boundary,rx_all,M5 (hybrid),1.7016960206944713,0.5416666666666667,0.7363107781851077,0.23437499999999997,39,0.30750560145651984,0.1111111111111111,-0.4166666666666666,0.10937499999999999,28,0.1526977118473242,9,1
07_2d_small_diagonal_block,valid_boundary,rx_all,Experimental,3.010692959690218,0.9583333333333333,0.39269908169872414,0.125,11,0.15480788960919564,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,oriented_valid,rx_all,M1 (sweep),1.4398966328953218,0.4583333333333333,0.32724923474893675,0.10416666666666666,15,0.5053876548783928,0.1111111111111111,0.08333333333333331,0.02083333333333333,-4,0.016731219499203753,9,1
07_2d_small_diagonal_block,oriented_valid,rx_all,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,19,0.32758426461774903,0.1111111111111111,0.125,-0.0069389606492235665,0,-0.16107217076143998,9,1
07_2d_small_diagonal_block,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.2490457723982544,0.39758361765043326,1,0.01854444444444444,0.1111111111111111,0.125,0.3142502843171,-18,-0.4701119909347446,9,1
07_2d_small_diagonal_block,oriented_valid,rx_all,M4 (grad),0.9065165482006212,0.28855317928146257,0.5235987755982988,0.16666666666666666,19,0.14828479827979996,0.1111111111111111,-0.08644682071853746,0.08333333333333333,0,-0.34037163709938906,9,1
07_2d_small_diagonal_block,oriented_valid,rx_all,M5 (hybrid),0.8508480103472356,0.2708333333333333,0.19634954084936207,0.0625,25,0.5440549670336661,0.1111111111111111,-0.10416666666666669,-0.02083333333333333,6,0.05539853165447706,9,1
07_2d_small_diagonal_block,oriented_valid,rx_all,Experimental,1.1780972450961724,0.375,0.2617993877991494,0.08333333333333333,19,0.488656435379189,0.1111111111111111,0.0,0.0,0,0.0,9,1
08_2d_medium_clustered_obstacles,delta_cost,local_geometric,M1 (sweep),0.0,0.0,0.7853981633974483,0.25,25,0.8999605848416808,0.5625,0.0,0.01666666666666669,-10,0.01758955686114594,16,9
08_2d_medium_clustered_obstacles,delta_cost,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,35,0.5992031165910932,0.5625,0.3333333333333333,-0.16330515837289936,0,-0.28316791138944175,16,9
08_2d_medium_clustered_obstacles,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7266423406817256,0.23129744075872333,1,0.414299827231554,0.5625,0.5,-0.0020358925746099734,-34,-0.4680712007489809,16,9
08_2d_medium_clustered_obstacles,delta_cost,local_geometric,M4 (grad),1.1405558745405706,0.36305021061126286,0.7400160626489731,0.23555442867597154,35,0.4709085569319015,0.5625,0.36305021061126286,0.0022210953426382426,0,-0.4114624710486334,16,9
08_2d_medium_clustered_obstacles,delta_cost,local_geometric,M5 (hybrid),1.4398966328953218,0.4583333333333333,0.7526732399225546,0.23958333333333334,34,0.9297783014955392,0.5625,0.4583333333333333,0.006250000000000035,-1,0.04740727351500429,16,9
08_2d_medium_clustered_obstacles,delta_cost,local_geometric,Experimental,0.0,0.0,0.7330382858376183,0.2333333333333333,35,0.8823710279805349,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,descent,local_geometric,M1 (sweep),1.1780972450961724,0.375,1.0471975511965976,0.3333333333333333,21,0.9191530248662596,0.5625,-0.058333333333333307,0.2,-24,0.04047419701784727,16,9
08_2d_medium_clustered_obstacles,descent,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,45,0.7716527563978787,0.5625,-0.1,-0.06330515837289938,0,-0.10702607145053367,16,9
08_2d_medium_clustered_obstacles,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7266423406817256,0.23129744075872333,1,0.5571593589012533,0.5625,0.0666666666666667,0.09796410742539001,-44,-0.321519468947159,16,9
08_2d_medium_clustered_obstacles,descent,local_geometric,M4 (grad),0.70343622484754,0.22391070466877586,0.5330742564637773,0.1696828059024938,45,0.43716838823932813,0.5625,-0.20942262866455746,0.036349472569160456,0,-0.4415104396090842,16,9
08_2d_medium_clustered_obstacles,descent,local_geometric,M5 (hybrid),0.7853981633974483,0.25,0.5890486225480862,0.1875,59,0.9533286155275892,0.5625,-0.18333333333333332,0.054166666666666675,14,0.07464978767917685,16,9
08_2d_medium_clustered_obstacles,descent,local_geometric,Experimental,1.361356816555577,0.4333333333333333,0.41887902047863906,0.13333333333333333,45,0.8786788278484123,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,valid_boundary,local_geometric,M1 (sweep),0.7853981633974483,0.25,0.6544984694978735,0.20833333333333331,23,0.9241946722659512,0.5625,0.11666666666666667,0.025,-14,0.05220962931818296,16,9
08_2d_medium_clustered_obstacles,valid_boundary,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,37,0.7651522222204984,0.5625,0.2,-0.11330515837289937,0,-0.10683282072726985,16,9
08_2d_medium_clustered_obstacles,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7266423406817256,0.23129744075872333,1,0.5768256297746673,0.5625,0.3666666666666667,0.04796410742539003,-36,-0.2951594131731009,16,9
08_2d_medium_clustered_obstacles,valid_boundary,local_geometric,M4 (grad),0.795795355462755,0.2533095290229388,0.5691058190650607,0.18115200849313245,37,0.44970439553910757,0.5625,0.11997619568960548,-0.002181324840200849,0,-0.42228064740866067,16,9
08_2d_medium_clustered_obstacles,valid_boundary,local_geometric,M5 (hybrid),0.7526732399225546,0.23958333333333334,0.6217735460229799,0.19791666666666666,24,0.9300392482336347,0.5625,0.10625000000000001,0.014583333333333346,-13,0.05805420528586647,16,9
08_2d_medium_clustered_obstacles,valid_boundary,local_geometric,Experimental,0.41887902047863906,0.13333333333333333,0.5759586531581287,0.18333333333333332,37,0.8719850429477682,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,oriented_valid,local_geometric,M1 (sweep),0.6544984694978735,0.20833333333333331,0.39269908169872414,0.125,22,0.9636152051127441,0.5625,0.10833333333333331,0.058333333333333334,19,0.17446551579117064,16,9
08_2d_medium_clustered_obstacles,oriented_valid,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,3,0.7213860226642121,0.5625,0.2333333333333333,0.003361508293767287,0,-0.06776366665736133,16,9
08_2d_medium_clustered_obstacles,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7266423406817256,0.23129744075872333,1,0.47099094830131377,0.5625,0.4,0.16463077409205668,-2,-0.3181587410202597,16,9
08_2d_medium_clustered_obstacles,oriented_valid,local_geometric,M4 (grad),1.8711359946378376,0.5956010854875641,0.8558397425773389,0.2724222510513574,3,0.6469857016907552,0.5625,0.4956010854875641,0.2057555843846908,0,-0.14216398763081828,16,9
08_2d_medium_clustered_obstacles,oriented_valid,local_geometric,M5 (hybrid),0.4908738521234052,0.15625,0.3108867730114899,0.09895833333333333,28,0.9803508517698529,0.5625,0.05625,0.03229166666666666,25,0.19120116244827945,16,9
08_2d_medium_clustered_obstacles,oriented_valid,local_geometric,Experimental,0.3141592653589793,0.1,0.20943951023931953,0.06666666666666667,3,0.7891496893215735,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,delta_cost,linear_valid,M1 (sweep),2.748893571891069,0.875,1.0471975511965976,0.3333333333333333,9,0.923534474487782,0.5625,0.2916666666666667,0.0,-14,0.056862440234863976,16,9
08_2d_medium_clustered_obstacles,delta_cost,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,23,0.5761153997110754,0.5625,-0.25,-0.26330515837289936,0,-0.29055663454184266,16,9
08_2d_medium_clustered_obstacles,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.42896150161806645,0.5625,-0.08333333333333331,-0.1461662915223345,-22,-0.4377105326348516,16,9
08_2d_medium_clustered_obstacles,delta_cost,linear_valid,M4 (grad),0.7189888187470415,0.22886124906278887,0.43729049483244653,0.13919388763936957,23,0.18987961461082736,0.5625,-0.35447208427054444,-0.19413944569396374,0,-0.6767924196420907,16,9
08_2d_medium_clustered_obstacles,delta_cost,linear_valid,M5 (hybrid),2.4870941840919194,0.7916666666666666,1.0471975511965976,0.3333333333333333,31,0.9356608538232873,0.5625,0.20833333333333331,0.0,8,0.06898881957036929,16,9
08_2d_medium_clustered_obstacles,delta_cost,linear_valid,Experimental,1.832595714594046,0.5833333333333333,1.0471975511965976,0.3333333333333333,23,0.866672034252918,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,descent,linear_valid,M1 (sweep),0.5235987755982988,0.16666666666666666,0.7853981633974483,0.25,18,0.9249124928528749,0.5625,-0.16666666666666666,-0.062499999999999965,16,0.06828220466356194,16,9
08_2d_medium_clustered_obstacles,descent,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,2,0.6694672745708394,0.5625,0.0,-0.24247182503956602,0,-0.18716301361847354,16,9
08_2d_medium_clustered_obstacles,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.6779531327068535,0.5625,0.16666666666666669,-0.12533295818900114,-1,-0.17867715548245944,16,9
08_2d_medium_clustered_obstacles,descent,linear_valid,M4 (grad),1.326257243579596,0.4221607922542492,1.5567856708072698,0.49554026968721826,2,0.5593232007423843,0.5625,0.08882745892091587,0.18304026968721832,0,-0.2973070874469287,16,9
08_2d_medium_clustered_obstacles,descent,linear_valid,M5 (hybrid),0.9490227807719166,0.3020833333333333,0.9653852425093635,0.3072916666666667,51,0.9457634184899353,0.5625,-0.03125,-0.005208333333333292,49,0.08913313030062231,16,9
08_2d_medium_clustered_obstacles,descent,linear_valid,Experimental,1.0471975511965976,0.3333333333333333,0.9817477042468102,0.31249999999999994,2,0.856630288189313,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,valid_boundary,linear_valid,M1 (sweep),2.356194490192345,0.75,1.308996938995747,0.41666666666666663,28,0.8624060874350077,0.5625,0.33333333333333337,0.16666666666666663,-13,0.017704184686138436,16,9
08_2d_medium_clustered_obstacles,valid_boundary,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,41,0.6388993357284645,0.5625,-0.08333333333333331,-0.17997182503956605,0,-0.20580256702040478,16,9
08_2d_medium_clustered_obstacles,valid_boundary,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.5322718456178088,0.5625,0.08333333333333338,-0.0628329581890012,-40,-0.3124300571310604,16,9
08_2d_medium_clustered_obstacles,valid_boundary,linear_valid,M4 (grad),0.5190135589839807,0.16520714688803503,0.6057292804378268,0.1928096183143541,41,0.5235669241514471,0.5625,-0.25145951977863157,-0.05719038168564592,0,-0.3211349785974221,16,9
08_2d_medium_clustered_obstacles,valid_boundary,linear_valid,M5 (hybrid),1.6362461737446838,0.5208333333333333,1.308996938995747,0.41666666666666663,45,0.9169121009079767,0.5625,0.10416666666666669,0.16666666666666663,4,0.07221019815910745,16,9
08_2d_medium_clustered_obstacles,valid_boundary,linear_valid,Experimental,1.308996938995747,0.41666666666666663,0.7853981633974483,0.25,41,0.8447019027488692,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,oriented_valid,linear_valid,M1 (sweep),0.39269908169872414,0.125,0.5235987755982988,0.16666666666666666,28,0.9382655323789884,0.5625,-0.08333333333333331,0.0,27,0.1528564734022031,16,9
08_2d_medium_clustered_obstacles,oriented_valid,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,1,0.684462400520251,0.5625,0.125,-0.09663849170623272,0,-0.10094665845653428,16,9
08_2d_medium_clustered_obstacles,oriented_valid,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.46743976284489164,0.5625,0.2916666666666667,0.020500375144332155,0,-0.3179692961318936,16,9
08_2d_medium_clustered_obstacles,oriented_valid,linear_valid,M4 (grad),0.6398968053295528,0.20368547927382122,1.5687571926308295,0.4993509234363223,1,0.5625555206040588,0.5625,-0.004647854059512081,0.33268425676965563,0,-0.22285353837272648,16,9
08_2d_medium_clustered_obstacles,oriented_valid,linear_valid,M5 (hybrid),0.1308996938995747,0.041666666666666664,0.11453723216212788,0.036458333333333336,57,0.9465093161281855,0.5625,-0.16666666666666666,-0.13020833333333331,56,0.1611002571514002,16,9
08_2d_medium_clustered_obstacles,oriented_valid,linear_valid,Experimental,0.6544984694978735,0.20833333333333331,0.5235987755982988,0.16666666666666666,1,0.7854090589767853,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,delta_cost,rx_all,M1 (sweep),0.2617993877991494,0.08333333333333333,1.505346479845109,0.47916666666666663,15,0.9315449628251462,0.5625,-0.12499999999999999,0.04166666666666662,-2,0.03971051299448303,16,9
08_2d_medium_clustered_obstacles,delta_cost,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,17,0.6718560435733898,0.5625,0.125,-0.36747182503956605,0,-0.21997840625727338,16,9
08_2d_medium_clustered_obstacles,delta_cost,rx_all,M3 (theory),1.5707963267948966,0.5,1.0584068664841588,0.33690136920671515,1,0.3595779013714943,0.5625,0.2916666666666667,-0.10059863079328486,-16,-0.5322565484591688,16,9
08_2d_medium_clustered_obstacles,delta_cost,rx_all,M4 (grad),0.6021599778766477,0.19167347402234963,0.5235987755982989,0.16666666666666669,17,0.41067245319501944,0.5625,-0.01665985931098368,-0.2708333333333333,0,-0.48116199663564374,16,9
08_2d_medium_clustered_obstacles,delta_cost,rx_all,M5 (hybrid),0.1308996938995747,0.041666666666666664,1.5380714033200027,0.48958333333333326,30,0.9397927772795593,0.5625,-0.16666666666666666,0.05208333333333327,13,0.047958327448896165,16,9
08_2d_medium_clustered_obstacles,delta_cost,rx_all,Experimental,0.6544984694978735,0.20833333333333331,1.3744467859455345,0.4375,17,0.8918344498306632,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,descent,rx_all,M1 (sweep),3.010692959690218,0.9583333333333333,0.7853981633974483,0.25,18,0.910378532226831,0.5625,0.125,0.020833333333333346,-32,0.006036806031239461,16,9
08_2d_medium_clustered_obstacles,descent,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,50,0.760298147740447,0.5625,-0.49999999999999994,-0.1591384917062327,0,-0.14404357845514448,16,9
08_2d_medium_clustered_obstacles,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.0584068664841588,0.33690136920671515,1,0.3184067027454898,0.5625,-0.33333333333333326,0.10773470254004848,-49,-0.5859350234501017,16,9
08_2d_medium_clustered_obstacles,descent,rx_all,M4 (grad),1.0548729426872507,0.3357764863251391,0.5235987755982989,0.16666666666666669,50,0.40539355544963296,0.5625,-0.4975568470081941,-0.062499999999999965,0,-0.49894817074595854,16,9
08_2d_medium_clustered_obstacles,descent,rx_all,M5 (hybrid),3.1088677301148993,0.9895833333333333,0.9981101659842571,0.3177083333333333,34,0.977380851266082,0.5625,0.15625000000000003,0.08854166666666664,-16,0.07303912507049048,16,9
08_2d_medium_clustered_obstacles,descent,rx_all,Experimental,2.617993877991494,0.8333333333333333,0.7199483164476609,0.22916666666666666,50,0.9043417261955915,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,valid_boundary,rx_all,M1 (sweep),3.141592653589793,1.0,0.7853981633974483,0.25,10,0.9766274094581602,0.5625,0.25,-0.02083333333333331,-13,0.15254135487216613,16,9
08_2d_medium_clustered_obstacles,valid_boundary,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,23,0.7239710091940273,0.5625,-0.4166666666666667,-0.20080515837289936,0,-0.1001150453919667,16,9
08_2d_medium_clustered_obstacles,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.0584068664841588,0.33690136920671515,1,0.5881653683279756,0.5625,-0.25,0.06606803587338182,-22,-0.23592068625801843,16,9
08_2d_medium_clustered_obstacles,valid_boundary,rx_all,M4 (grad),0.7827218424585366,0.2491481005865437,0.5235987755982989,0.16666666666666669,23,0.5364418375670292,0.5625,-0.5008518994134562,-0.10416666666666662,0,-0.2876442170189648,16,9
08_2d_medium_clustered_obstacles,valid_boundary,rx_all,M5 (hybrid),3.141592653589793,1.0,0.7853981633974483,0.25,10,0.9766274094581602,0.5625,0.25,-0.02083333333333331,-13,0.15254135487216613,16,9
08_2d_medium_clustered_obstacles,valid_boundary,rx_all,Experimental,2.356194490192345,0.75,0.8508480103472356,0.2708333333333333,23,0.824086054585994,0.5625,0.0,0.0,0,0.0,16,9
08_2d_medium_clustered_obstacles,oriented_valid,rx_all,M1 (sweep),3.141592653589793,1.0,0.7853981633974483,0.25,10,0.97662740945816,0.5625,0.9166666666666666,0.20833333333333334,-49,0.060872407853024724,16,9
08_2d_medium_clustered_obstacles,oriented_valid,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.22,0.07002817496043395,59,0.8624722145298213,0.5625,0.25,0.02836150829376729,0,-0.053282787075313975,16,9
08_2d_medium_clustered_obstacles,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.0584068664841588,0.33690136920671515,1,0.5755572438994172,0.5625,0.4166666666666667,0.29523470254004847,-58,-0.34019775770571803,16,9
08_2d_medium_clustered_obstacles,oriented_valid,rx_all,M4 (grad),1.0360724019422776,0.329792088340413,0.5235987755982989,0.16666666666666669,59,0.8285147184588102,0.5625,0.2464587550070797,0.12500000000000003,0,-0.08724028314632504,16,9
08_2d_medium_clustered_obstacles,oriented_valid,rx_all,M5 (hybrid),3.141592653589793,1.0,0.7853981633974483,0.25,10,0.97662740945816,0.5625,0.9166666666666666,0.20833333333333334,-49,0.060872407853024724,16,9
08_2d_medium_clustered_obstacles,oriented_valid,rx_all,Experimental,0.2617993877991494,0.08333333333333333,0.1308996938995747,0.041666666666666664,59,0.9157550016051352,0.5625,0.0,0.0,0,0.0,16,9
09_2d_rectangular_window,delta_cost,local_geometric,M1 (sweep),0.0,0.0,0.39269908169872414,0.125,27,0.7784876278987205,0.4,-0.06666666666666667,-0.1583333333333333,19,0.1579915047325947,20,8
09_2d_rectangular_window,delta_cost,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,8,0.40269385874952124,0.4,0.26666666666666666,-0.226037553820251,0,-0.21780226441660455,20,8
09_2d_rectangular_window,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,0.8960553845713439,0.28522328747727727,1,0.2528150263259512,0.4,0.4333333333333333,0.0018899541439439665,-7,-0.3676810968401746,20,8
09_2d_rectangular_window,delta_cost,local_geometric,M4 (grad),0.10796924914442411,0.03436767940651098,0.16930850828570107,0.05389257200236889,8,0.24282306651733934,0.4,-0.03229898726015568,-0.22944076133096442,0,-0.3776730566487865,20,8
09_2d_rectangular_window,delta_cost,local_geometric,M5 (hybrid),0.032724923474893676,0.010416666666666666,0.4581489286485115,0.14583333333333331,24,0.7939213980936062,0.4,-0.05625,-0.13749999999999998,16,0.1734252749274804,20,8
09_2d_rectangular_window,delta_cost,local_geometric,Experimental,0.20943951023931953,0.06666666666666667,0.890117918517108,0.2833333333333333,8,0.6204961231661258,0.4,0.0,0.0,0,0.0,20,8
09_2d_rectangular_window,descent,local_geometric,M1 (sweep),0.39269908169872414,0.125,0.5890486225480862,0.1875,24,0.8389971642185166,0.4,0.058333333333333334,0.1375,6,0.019212437305060837,20,8
09_2d_rectangular_window,descent,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,18,0.6389817618232814,0.4,0.26666666666666666,0.007295779513082321,0,-0.18080296509017435,20,8
09_2d_rectangular_window,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,0.8960553845713439,0.28522328747727727,1,0.4712434928582109,0.4,0.4333333333333333,0.23522328747727728,-17,-0.34854123405524484,20,8
09_2d_rectangular_window,descent,local_geometric,M4 (grad),0.6415421130413742,0.2042091969843084,0.5132085557706012,0.16335935697588766,18,0.5332333350104046,0.4,0.13754253031764174,0.11335935697588766,0,-0.2865513919030511,20,8
09_2d_rectangular_window,descent,local_geometric,M5 (hybrid),0.4581489286485115,0.14583333333333331,0.3108867730114899,0.09895833333333333,47,0.8792664818726904,0.4,0.07916666666666666,0.048958333333333326,29,0.05948175495923469,20,8
09_2d_rectangular_window,descent,local_geometric,Experimental,0.20943951023931953,0.06666666666666667,0.15707963267948966,0.05,18,0.8197847269134557,0.4,0.0,0.0,0,0.0,20,8
09_2d_rectangular_window,valid_boundary,local_geometric,M1 (sweep),1.0471975511965976,0.3333333333333333,0.9817477042468102,0.31249999999999994,7,0.8476428322445843,0.4,-0.4666666666666667,-0.03750000000000003,-37,0.1304258910279784,20,8
09_2d_rectangular_window,valid_boundary,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,44,0.5711888050789442,0.4,-0.4666666666666667,-0.2927042204869177,0,-0.14602813613766163,20,8
09_2d_rectangular_window,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,0.8960553845713439,0.28522328747727727,1,0.39264458550536857,0.4,-0.3,-0.06477671252272273,-43,-0.32457235571123727,20,8
09_2d_rectangular_window,valid_boundary,local_geometric,M4 (grad),0.5674593858468941,0.18062793252284864,0.6078151682841838,0.19347357703732013,44,0.22806117117962615,0.4,-0.6193720674771513,-0.15652642296267988,0,-0.4891557700369797,20,8
09_2d_rectangular_window,valid_boundary,local_geometric,M5 (hybrid),1.0799224746714913,0.34374999999999994,0.9981101659842571,0.3177083333333333,7,0.8550966517160203,0.4,-0.45625000000000004,-0.032291666666666705,-37,0.1378797104994145,20,8
09_2d_rectangular_window,valid_boundary,local_geometric,Experimental,2.5132741228718345,0.8,1.0995574287564276,0.35,44,0.7172169412166058,0.4,0.0,0.0,0,0.0,20,8
09_2d_rectangular_window,oriented_valid,local_geometric,M1 (sweep),0.1308996938995747,0.041666666666666664,0.06544984694978735,0.020833333333333332,20,0.9178356557515621,0.4,0.008333333333333331,0.004166666666666666,-2,0.03231004648912861,20,8
09_2d_rectangular_window,oriented_valid,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,22,0.5631391502132731,0.4,0.3,0.040629112846415655,0,-0.3223864590491604,20,8
09_2d_rectangular_window,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,0.8960553845713439,0.28522328747727727,1,0.35579217998559165,0.4,0.4666666666666667,0.2685566208106106,-21,-0.5297334292768419,20,8
09_2d_rectangular_window,oriented_valid,local_geometric,M4 (grad),1.3776935919835152,0.43853349046041046,0.5506156586385623,0.1752664076322537,22,0.4167322113375436,0.4,0.4052001571270772,0.15859974096558704,0,-0.4687933979248899,20,8
09_2d_rectangular_window,oriented_valid,local_geometric,M5 (hybrid),0.19634954084936207,0.0625,0.11453723216212787,0.03645833333333333,12,0.9195390706389442,0.4,0.029166666666666667,0.019791666666666666,-10,0.034013461376510734,20,8
09_2d_rectangular_window,oriented_valid,local_geometric,Experimental,0.10471975511965977,0.03333333333333333,0.05235987755982988,0.016666666666666666,22,0.8855256092624335,0.4,0.0,0.0,0,0.0,20,8
09_2d_rectangular_window,delta_cost,linear_valid,M1 (sweep),0.916297857297023,0.29166666666666663,1.308996938995747,0.41666666666666663,23,0.8669530259204858,0.4,-0.41666666666666663,0.0625,-11,0.18123696303830505,20,8
09_2d_rectangular_window,delta_cost,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,34,0.382857903208347,0.4,-0.37499999999999994,-0.29687088715358434,0,-0.3028581596738338,20,8
09_2d_rectangular_window,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.3528137756568358,0.4,-0.20833333333333323,-0.10416666666666662,-33,-0.332902287225345,20,8
09_2d_rectangular_window,delta_cost,linear_valid,M4 (grad),0.39627737384517653,0.12613900576586962,0.6274437098058105,0.19972153585502295,34,0.30638398267391015,0.4,-0.5821943275674636,-0.15444513081164368,0,-0.37933208020827064,20,8
09_2d_rectangular_window,delta_cost,linear_valid,M5 (hybrid),0.9490227807719166,0.3020833333333333,1.308996938995747,0.41666666666666663,23,0.8699755708601757,0.4,-0.4062499999999999,0.0625,-11,0.18425950797799495,20,8
09_2d_rectangular_window,delta_cost,linear_valid,Experimental,2.22529479629277,0.7083333333333333,1.112647398146385,0.35416666666666663,34,0.6857160628821808,0.4,0.0,0.0,0,0.0,20,8
09_2d_rectangular_window,descent,linear_valid,M1 (sweep),0.916297857297023,0.29166666666666663,0.5890486225480862,0.1875,25,0.823330237154059,0.4,0.20833333333333331,0.10416666666666667,4,0.08497552068601588,20,8
09_2d_rectangular_window,descent,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,21,0.5542661639922515,0.4,0.25,-0.026037553820251007,0,-0.1840885524757916,20,8
09_2d_rectangular_window,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.4324418925694442,0.4,0.4166666666666667,0.16666666666666669,-20,-0.30591282389859886,20,8
09_2d_rectangular_window,descent,linear_valid,M4 (grad),0.9203628755333555,0.2929606021588087,0.7426193795323309,0.23638309017681353,21,0.3707663659801679,0.4,0.2096272688254754,0.15304975684348018,0,-0.3675883504878752,20,8
09_2d_rectangular_window,descent,linear_valid,M5 (hybrid),1.2762720155208533,0.40624999999999994,0.7690357016600015,0.24479166666666669,58,0.8500113556566101,0.4,0.32291666666666663,0.16145833333333331,37,0.11165663918856705,20,8
09_2d_rectangular_window,descent,linear_valid,Experimental,0.2617993877991494,0.08333333333333333,0.2617993877991494,0.08333333333333333,21,0.7383547164680431,0.4,0.0,0.0,0,0.0,20,8
09_2d_rectangular_window,valid_boundary,linear_valid,M1 (sweep),0.2617993877991494,0.08333333333333333,0.32724923474893675,0.10416666666666666,29,0.6653984514785697,0.4,-0.8749999999999999,-0.1875,15,0.053004570536502205,20,8
09_2d_rectangular_window,valid_boundary,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.18,0.05729577951308232,14,0.4659226951787049,0.4,-0.6249999999999999,-0.2343708871535843,0,-0.1464711857633626,20,8
